sku,name,shortDescription,longDescription,tags,categories,attributes,attributeValues,filters,ragularPrice,quantity,manageStock,shippingWeight,thumbnails,image,status,stockStatus
SKU259,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Pink|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,950,16.7,no,0.75,310_L.pink.0.jpg|| 310_L.pink.1.jpg,310_L.pink.0.jpg,live,in
SKU260,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Peach|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,950,16.7,no,0.75,310_coral.0.jpg|| 310_coral.1.jpg,310_coral.0.jpg,live,in
SKU261,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Nude|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,950,16.7,no,0.75,310_peach.0.jpg|| 310_peach.1.jpg,310_peach.0.jpg,live,in
SKU262,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Green|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,950,16.7,no,0.75,310_springgreen.0.jpg|| 310_springgreen.1.jpg,310_springgreen.0.jpg,live,in
SKU263,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Beige|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,950,16.7,no,0.75,310_volletred.0.jpg|| 310_volletred.1.jpg,310_volletred.0.jpg,live,in
SKU264,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Maroon|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,950,16.7,no,0.75,310_marron.0.jpg|| 310_Marron.1.jpg,310_marron.0.jpg,live,in
SKU265,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Black|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,950,16.7,no,0.75,310_black.0.jpg|| 310_black.1.jpg,310_black.0.jpg,live,in
SKU266,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Green|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.7,no,0.75,310_goldenred.0.jpg|| 310_goldenred.1.jpg,310_goldenred.0.jpg,live,in
SKU267,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Purple|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.7,no,0.75,310_purple.0.jpg|| 310_purple.1.jpg,310_purple.0.jpg,live,in
SKU268,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Brown|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.7,no,0.75,310_slateblue.0.jpg|| 310_slateblue.1.jpg,310_slateblue.0.jpg,live,in
SKU269,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Red|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.7,no,0.75,310_brown.0.jpg|| 310_brown.1.jpg,310_brown.0.jpg,live,in
SKU270,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| N/A|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.7,no,0.75,310_golden red.0.jpg|| 310_golden red.1.jpg,310_golden red.0.jpg,live,in
SKU271,Chiffons silk,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Georgette, Bestsellers, Wedding , Trending",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Georgette_Silk|| Plain|| Grey|| Vera Wang Chiffon_310|| 58|| Silk|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.7,no,0.75,310_gold.0.jpg|| 310_gold.1.jpg,310_gold.0.jpg,live,in
SKU272,Viscose Plain Dyed,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Viscose, Chiffon",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Viscose_Plain Dyed|| Plain|| Grey|| Chiffon Viscose_438|| 58|| Viscose|| Lightweight|| Fine || Meshlike and Translucent fabric,Plain||Viscose||Spring||Summer||Lining||Chiffon||Hijab,1200,14.1,no,2.8,438_L.Grey.0.jpg|| 438_L.Grey.1.jpg,438_L.Grey.0.jpg,live,in
SKU273,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Purple|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_37.0.jpg|| 340_37.1.jpg,340_37.0.jpg,live,in
SKU274,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Red|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_11.0.jpg|| 340_11.1.jpg,340_11.0.jpg,live,in
SKU275,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Blue|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_69.0.jpg|| 340_69.1.jpg,340_69.0.jpg,live,in
SKU276,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Red|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_23.0.jpg|| 340_23.1.jpg,340_23.0.jpg,live,in
SKU277,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Red|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_15_red.0.jpg|| 340_15_red.1.jpg,"340_15_red.0.jpg,",live,in
SKU278,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Blue|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_90.0.jpg|| 340_90.1.jpg,340_90.0.jpg,live,in
SKU279,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Pink|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_21.0.jpg|| 340_21.1.jpg,340_21.0.jpg,live,in
SKU280,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Peach|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_36.0.jpg|| 340_36.1.jpg,340_36.0.jpg,live,in
SKU281,Chiffons Stretch,"Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.","Chiffon is a lightweight and translucent fabric, perfect for scarves and as overlays.Silk chiffon has the added advantage of a beautiful sheen and a soft handfeel.","Silk, Chiffon, Stretch, Trending,Womens, Eveningwear, Dresses,hijab,Scarves",printed-cotton||flatknit||pure-wool,Fabric Name||Weave||Design Name Color||Design Name Code||Width||Content||Weight Feel Suitability,Chiffons_Stretch|| Plain|| Blue|| Chiffon Stretch_340|| 56|| Silk blend Lycra|| Lightweight|| Fine || Meshlike and Translucent fabric,Lining||Bridal|| bridal|| evening gowns|| hijabs||dresses|| Blouses||spring|| summer||silk,650,16.75,no,1.05,340_55.0.jpg|| 340_55.1.jpg,340_55.0.jpg,live,in
